,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,category,participant,set,labelBenchPress,labelDeadlift,labelOHP,labelRow,labelSquat,labelRest,pca_1,pca_2,pca_3,acc_r,gyr_r,acc_x_temp_mean_ws_4,acc_y_temp_mean_ws_4,acc_z_temp_mean_ws_4,gyr_x_temp_mean_ws_4,gyr_y_temp_mean_ws_4,gyr_z_temp_mean_ws_4,acc_r_temp_mean_ws_4,gyr_r_temp_mean_ws_4,acc_x_temp_std_ws_4,acc_y_temp_std_ws_4,acc_z_temp_std_ws_4,gyr_x_temp_std_ws_4,gyr_y_temp_std_ws_4,gyr_z_temp_std_ws_4,acc_r_temp_std_ws_4,gyr_r_temp_std_ws_4,acc_r_max_freq,acc_r_freq_weighted,acc_r_pse,acc_r_freq_0.0_Hz_ws_4,acc_r_freq_0.25_Hz_ws_4,acc_r_freq_0.5_Hz_ws_4,gyr_r_max_freq,gyr_r_freq_weighted,gyr_r_pse,gyr_r_freq_0.0_Hz_ws_4,gyr_r_freq_0.25_Hz_ws_4,gyr_r_freq_0.5_Hz_ws_4,cluster
2019-01-11 16:08:09.200,-0.046957201338,0.964354302368,-0.0363479883979,0.293767257307,-3.94728552224,4.71884118032,heavy,B,30,1,0,0,0,0,0,-0.313679037825,-0.0674590127615,0.0372243426591,0.966180819264,6.15912528535,-0.0468406562251,0.950713222135,-0.0410360707694,1.06820286702,-2.0903443676,0.668772362222,0.952883380814,5.1834084544,0.0148915258369,0.0480185486864,0.0100719573752,2.94975431982,1.91539135461,3.78357695252,0.0480895752614,0.740197205932,0.0,-0.0137403383621,0.00817050868119,4.76441690407,-0.138077425799,-0.056542403215,0.0,-0.0193369680846,0.0347807076837,25.917042272,1.05283562674,-1.51101235437,2
2019-01-11 16:08:09.600,-0.0454194939589,0.934750491272,-0.0576684579274,10.5446381073,5.08800190053,-9.84625926706,heavy,B,30,1,0,0,0,0,0,-0.303913955302,-0.0805986227765,0.0420612298214,0.937628424486,15.2979076252,-0.0507855224076,0.969713386007,-0.0409598141834,3.35213810399,-0.899484897058,-0.834762366849,0.971992991377,6.33446648829,0.0100206867591,0.0223228918647,0.0102599041302,4.21307968486,3.69423499804,5.6437949492,0.0221851419151,5.38715285776,0.0,0.00505045207322,0.00090998041638,4.85996495688,0.0195739431867,0.0399038480594,0.0,-0.151389035163,0.405750677942,31.6723324414,4.73598351003,-10.2792883206,2
2019-01-11 16:08:10.000,-0.122079984661,0.762774041509,-0.176987654501,21.344391147,5.35864014038,-12.6291680921,heavy,B,30,1,0,0,0,0,0,-0.25477330584,-0.16904815702,0.025817767257,0.792497565233,25.3730948898,-0.0650024153391,0.890161033066,-0.0835832125924,11.3968943008,2.86940212926,-7.01311986703,0.899326559609,15.8390249555,0.0342227828476,0.0950968605798,0.0584040506622,11.3403411663,4.94047239245,9.45808929507,0.0844865914783,12.7674123106,0.0,0.0133026647545,0.00619656187036,4.49663279804,0.0861091056944,0.0810265434439,0.0,-0.112960917358,0.28244083676,79.1951247773,-23.5501860369,-0.649563138432,2
2019-01-11 16:08:10.400,-0.204304194748,1.16928298751,-0.207165414638,-17.1991790818,-5.79860852816,8.60176383083,heavy,B,30,1,0,0,0,0,0,-0.400489977954,-0.186766919802,0.0129644528702,1.20494000593,20.0854664609,-0.124296376496,0.920482264087,-0.153889991149,7.46886794415,2.26253857549,-5.89541106284,0.944766400038,19.1234678424,0.0676584956577,0.156495139144,0.0708691150434,17.2023437265,5.7804132753,11.0340510836,0.162436264834,10.6547636622,0.0,-0.00956866590741,0.0165589862485,4.72383200019,0.144430194058,-0.162275132938,0.0,-0.0786640657998,0.182168346059,95.6173392122,7.94945236058,-17.5133529038,2
2019-01-11 16:08:10.800,-0.193671536806,1.09667613727,-0.182361777393,20.2202790468,-0.476920710153,-14.1348326267,heavy,B,30,1,0,0,0,0,0,-0.374059042693,-0.173331241303,0.0113848163108,1.128478193,24.6755067117,-0.178946636491,1.0388960634,-0.191950937702,3.86031959418,-1.28434177259,-3.61604282845,1.07237468021,15.8277410778,0.033180050856,0.195927450615,0.0229038254887,16.5809203492,4.24528533775,9.73577482991,0.19427779889,10.5651385628,0.0,-0.0447225099834,0.0656926339123,5.36187340105,-0.565367898743,-0.134324888702,0.0,0.083644830639,0.209889716258,79.1387053888,13.2643995935,10.5989849367,2
2019-01-11 16:08:11.200,-0.230405869785,0.908757503945,-0.261692638262,-13.6631015769,-6.35320520525,13.8414208078,heavy,B,30,1,0,0,0,0,0,-0.315645375186,-0.231664117443,0.000212314703485,0.973349938474,20.4604127783,-0.208515924207,1.07093990697,-0.212382093846,0.609713541712,-3.61509403656,-0.223974805682,1.11368319444,17.8588765677,0.0153659657217,0.146564391325,0.0389770697488,17.237746749,2.57185288456,11.4120341184,0.131321303105,7.22343740191,0.0,0.0116670780608,0.00929460586072,5.56841597222,0.185768478716,0.0423735500035,0.0,0.0471645723924,0.127062760773,89.2943828385,-6.76333767052,12.3298124035,2
2019-01-11 16:08:11.600,-0.0996306938077,0.873916842285,-0.0848186060188,-23.8996939142,-7.27823746657,16.8297402369,heavy,B,30,1,0,0,0,0,0,-0.288796766469,-0.107297409538,0.0178209900118,0.883657806113,30.1232180594,-0.185218513028,0.948300441924,-0.192559379115,-7.05046534352,-4.95205148653,6.93742263244,0.988034158331,27.5489168757,0.0512139641472,0.0862038417164,0.0687187604981,24.615135671,3.74828023491,16.7475404037,0.088517191647,10.2325816608,0.0,0.0266298388467,0.0198580182023,4.94017079165,0.138596345024,0.212513741653,0.0,-0.00362668256134,0.0581602351924,137.744584379,-12.4730367572,5.28951134712,2
2019-01-11 16:08:12.000,-0.0426578191351,0.869148584303,-0.0142437751889,8.39120560544,-1.79028846031,-1.16509353736,heavy,B,30,1,0,0,0,0,0,-0.280449040173,-0.0570153489434,0.0301016074296,0.87031134444,8.65880518517,-0.120038616074,0.878969985542,-0.114720650063,-12.8083918922,-5.68461401252,11.4971650902,0.901858756014,21.6040553956,0.0847622454867,0.0432960607621,0.108985879269,17.5013219291,2.873086395,10.7268171653,0.0666971119886,16.0277780693,0.0,0.010248760332,0.0103254613853,4.50929378007,0.165270267479,0.013457688672,0.0,-0.0338419096099,0.0972884724875,108.020276978,8.51720621103,-11.3763127542,2
2019-01-11 16:08:12.400,-0.0551048351094,1.02194045434,-0.030205509998,0.389012230877,1.05218204879,2.67305130677,heavy,B,30,1,0,0,0,0,0,-0.333724190032,-0.0632325966782,0.0351398503598,1.02387069882,2.89889994105,-0.0601043004502,0.913160916585,-0.0349552324371,-2.56325059307,-2.43724619835,4.70937249748,0.916436014266,9.96475099835,0.0234094955271,0.0869009579049,0.0284879069602,12.3908443318,3.27345055824,6.97228529359,0.0863956016624,11.4935504043,0.0,-0.00627137696247,0.00173953073214,4.58218007133,-0.0510003716101,-0.0309451487721,0.0,0.194682366315,0.871078352996,49.8237549918,22.7481285361,27.6480391165,2
2019-01-11 16:08:12.800,-0.0370217680829,0.939436327886,-0.053265777347,2.5741654701,-3.99571392253,0.00651385445707,heavy,B,30,1,0,0,0,0,0,-0.304781340539,-0.0765393657772,0.0444255688054,0.941673228089,4.75311477333,-0.0465139606579,0.956625753081,-0.0325762555541,3.66422453858,-1.02598424666,0.681124023979,0.958435512632,4.88263303956,0.010638364216,0.0573732565544,0.0148573699373,3.04935489379,1.94317399304,1.78007128529,0.0576568077909,2.26316290109,0.0,-0.0161545151435,0.00961504618104,4.79217756316,-0.145195652997,-0.075114767482,0.0,0.102436718276,0.301007847316,24.4131651978,5.00945580322,4.4309745608,2
2019-01-11 16:08:13.200,-0.0570018735259,0.98399043182,-0.0436156194104,2.35315488707,0.475610423882,-3.78179951515,heavy,B,30,1,0,0,0,0,0,-0.321314203397,-0.0726766320274,0.0355655890316,0.986604634976,4.47945875867,-0.0475082389377,0.978472686873,-0.0436531500848,1.24309881924,-1.56250858907,0.105833371259,0.980670560117,4.73355548641,0.00963510099553,0.0299235000398,0.00923121958874,3.19392986715,2.84370524163,2.58178327944,0.0299051606802,1.39380004148,0.0,0.00723015109172,0.00259972711755,4.90335280059,0.0710693317986,0.0369310149592,0.0,-0.0727765227982,0.120830172616,23.667777432,-3.61864206258,-0.967996800822,2
2019-01-11 16:08:13.600,-0.101511872683,0.775734035734,-0.143771843756,25.2000035879,8.6473162949,-21.5750046938,heavy,B,30,1,0,0,0,0,0,-0.256611350485,-0.145729726164,0.0288383977391,0.795448488306,34.2826061943,-0.0617195278897,0.911899704287,-0.0727591036628,9.31115141519,1.62996458952,-7.9669645128,0.918368390701,15.5633101943,0.0241410515296,0.086832845325,0.0410577060331,12.6142742983,6.57360132677,10.563679092,0.0799259956609,14.2192210463,0.0,0.00751361968844,0.00314988682801,4.5918419535,-0.0232322663383,0.0814943598104,0.0,-0.224670352095,0.268436915222,77.8165509717,-8.40599359701,-18.6194949555,2
2019-01-11 16:08:14.000,-0.260753718834,1.03449604201,-0.190752154645,-17.3019156459,-8.06294318534,4.87778304874,heavy,B,30,1,0,0,0,0,0,-0.359124838172,-0.19109713084,-0.0229374238915,1.08377163061,19.7017792419,-0.132991038477,0.901299825555,-0.130430457869,7.14444494576,1.91152360802,-9.54066753686,0.925369384626,19.5427283313,0.0875759877077,0.106749156507,0.0704865572241,16.7395662516,6.88721716213,10.4660531467,0.11156965777,11.9138159349,0.0,0.00329940806001,0.0223206673941,4.62684692313,0.243092426841,-0.0900043009665,0.0,-0.237795965446,0.299384446264,97.7136416564,-18.1925561512,-19.4656177803,2
2019-01-11 16:08:14.400,-0.228876247022,1.12441299445,-0.0897033818206,7.65659517336,-4.37300623662,-0.543792447714,heavy,B,30,1,0,0,0,0,0,-0.384318074469,-0.12402270128,-0.0246532859893,1.1509715962,8.8341577652,-0.210001077357,0.989443051711,-0.151014190532,1.1214652634,-2.46182319042,-3.84825546423,1.0249767596,18.8200720243,0.0701024370954,0.178307975101,0.0460251556542,17.6471430597,7.17109181959,12.2351644921,0.181614473517,9.87222048456,0.0,-0.0388040630188,0.048967290015,5.124883798,-0.441242396057,-0.132578282175,0.0,0.128793715995,0.348997424657,94.1003601216,8.91975827903,29.7365771459,2
2019-01-11 16:08:14.800,-0.207145977368,0.877849599805,-0.195926693426,20.6517667163,-3.07423154404,-7.89093191664,heavy,B,30,1,0,0,0,0,0,-0.301346300598,-0.190779531204,-0.00282626394872,0.922993307134,22.3206893846,-0.231959547842,1.03493698801,-0.144936731542,4.11987671619,-5.22716425592,-0.928325096675,1.07193606036,19.406661027,0.0363405490859,0.122343430932,0.0465268750758,19.6594326479,3.05834362375,7.8564160048,0.120531013709,6.57608828824,0.0,0.0018501887527,0.000208631398409,5.35968030179,0.0192931900365,0.0102957356014,0.0,-0.00623714599492,0.0204300328136,97.0333051352,3.91484159049,-3.1770460532,2
2019-01-11 16:08:15.200,-0.270091052434,0.984531342925,-0.25511403839,-18.2200275581,-3.87386582943,18.8383525824,heavy,B,30,1,0,0,0,0,0,-0.344527349125,-0.231857967373,-0.0157375087409,1.05229953644,26.4926361222,-0.23106109281,0.975302980545,-0.183542338751,7.26476887076,-3.54118427896,1.0627208531,1.02222716512,18.1731924748,0.0349894229466,0.0921767995844,0.0769342244808,17.1051573758,1.10364955829,11.4502866289,0.0855592124771,9.75398096897,0.0,0.0193770840921,0.0170998447932,5.1111358256,0.222619603908,0.0992414737799,0.0,-0.179916501322,0.261332934061,90.8659623742,1.89550610341,-25.2430928775,2
2019-01-11 16:08:15.600,-0.0873709412791,0.849472868177,-0.100799377505,-18.8965463097,-1.95375096313,17.7871635983,heavy,B,30,1,0,0,0,0,0,-0.279825993242,-0.115360298181,0.0259803938918,0.859882753435,26.0245997881,-0.2041859699,0.915469947156,-0.199341529931,-8.28609046741,-3.17211829668,11.5554134456,0.961732828838,23.5027168299,0.0730773349269,0.0527680838941,0.0639687573937,19.1786388351,1.04957407867,13.1137791979,0.0738034681193,10.7578988285,0.0,-0.00290055241922,0.0075594601682,4.80866414419,-0.139030138986,0.0421813347265,0.0,0.0269575593136,0.193116355226,117.51358415,-18.2630091364,15.3079405231,2
2019-01-11 16:08:16.000,-0.0261005633888,0.944797583508,-0.0315207860333,3.44477985676,-1.61486250877,-0.545414579922,heavy,B,30,1,0,0,0,0,0,-0.305159598697,-0.0617771779324,0.0449010479167,0.945683495237,3.84340555338,-0.120822397409,0.91328113708,-0.124319987572,-12.8253590701,-2.39350744383,13.3037632903,0.937099364288,19.9895484971,0.108299533665,0.0591766221273,0.0951810576409,12.1643093892,0.877076163897,10.2854239274,0.0822557299648,13.7500221106,0.0,0.0160580293965,0.0208521832583,4.68549682144,0.256542600465,0.031457829914,0.0,0.0446879173011,0.08636332872,99.9477424856,11.7435179027,4.51420115984,2
2019-01-11 16:08:16.400,-0.0422851708105,1.00116183344,-0.0107651775716,-1.18525163827,-0.364488080527,-0.0227469023601,heavy,B,30,1,0,0,0,0,0,-0.325158407661,-0.0503977074325,0.0355380251297,1.00211223995,1.24023805313,-0.044930910643,0.932721367549,-0.0427177965727,-4.02107640259,-1.31570543996,4.57214932751,0.935743808417,7.8843630988,0.0251846952175,0.0782121711019,0.0350037301536,8.75057293518,0.808666622597,7.86084758502,0.0756439879677,10.4795645642,0.0,-0.0126517739267,0.00897703201008,4.67871904208,-0.152126661736,-0.037525975719,0.0,0.193980934955,0.943102133502,39.421815494,24.9242602049,20.4263315184,2
2019-01-11 16:08:16.800,-0.041436187218,0.946667305471,-0.0352121058072,5.28157881187,-4.0515636769,-0.204626971244,heavy,B,30,1,0,0,0,0,0,-0.307148281494,-0.0665278703987,0.0389760725419,0.948227734911,6.65973837109,-0.0375899877593,0.97209819457,-0.0228792928433,2.34190065842,-1.71862017254,-0.541221236146,0.973162897154,3.40453672329,0.00721251758839,0.0327858553637,0.010800804785,2.59416271495,1.47968988473,0.65510988999,0.0327913249859,2.40282884567,0.0,-0.00555371119105,0.00109522474343,4.86581448577,-0.0308298227487,-0.0378686820423,0.0,0.00861121367156,0.0549057870473,17.0226836164,1.57020835424,-0.473036279,2
2019-01-11 16:08:17.200,-0.0563998748042,0.992234686418,-0.0372597477815,-0.753687824867,0.593943143811,-0.573022195458,heavy,B,30,1,0,0,0,0,0,-0.323936987535,-0.0685382351664,0.03459914422,0.99453451806,1.11766194886,-0.0458205192421,0.975507676904,-0.0285426504064,1.26913346898,-1.86715129468,0.172535767828,0.977129838422,3.66265434099,0.00910541185784,0.0239337536671,0.0156717344931,2.95722370294,1.98490879897,1.8748443082,0.0241810494094,2.41654360825,0.0,0.00430563282741,0.000956087318552,4.88564919211,0.0396931109745,0.0227628928429,0.0,-0.117251583431,0.343991068613,18.313271705,-6.3633624733,0.307321753649,2
2019-01-11 16:08:17.600,-0.0847410625935,0.800539291623,-0.115482743157,25.2612449304,5.94745409427,-19.9033647367,heavy,B,30,1,0,0,0,0,0,-0.26294849814,-0.1256199069,0.0313882452269,0.813253016649,32.7054526567,-0.0588982882672,0.927245251606,-0.0570255777749,8.51596081756,0.830502782738,-6.09616943625,0.931723285905,12.9552934807,0.0158371248311,0.0774605573457,0.0333070041468,10.9894177267,4.67728508736,9.92575808498,0.0731833929638,13.0128279594,0.0,0.00662093297024,0.00373071547762,4.65861642952,-0.0419480519315,0.0832091744466,0.0,-0.168847772605,0.251123020496,64.7764674034,1.64176882943,-17.3806566034,2
2019-01-11 16:08:18.000,-0.204835696725,0.965444432303,-0.184541210798,-9.22045215281,-3.82584138216,3.40970181716,heavy,B,30,1,0,0,0,0,0,-0.330833701002,-0.180398911303,-0.00195189963296,1.0040398762,10.5489272756,-0.109309193094,0.893988379704,-0.114246203771,8.67853601728,1.96842131487,-8.15012961854,0.911969368686,16.4079091658,0.0638311327542,0.0908520978611,0.0700018774089,13.6292451778,3.92003440715,9.48343790987,0.0888173154746,11.6856573547,0.0,0.00814649414981,0.0227051556874,4.55984684343,0.257512519272,-0.0510996458362,0.0,-0.260323729946,0.413723819125,82.0395458289,-30.8280156646,-7.39760237768,2
2019-01-11 16:08:18.400,-0.2434689515,1.1585919098,-0.0840592881431,-2.82326471835,-7.3098072855,-9.26913280101,heavy,B,30,1,0,0,0,0,0,-0.397061703202,-0.121926656802,-0.0312949611875,1.18687754538,12.1375833305,-0.183057100917,0.975261104354,-0.138777059983,1.97246667773,-2.1603231176,-6.56925653125,1.00407162231,18.7093622848,0.0681898351321,0.178372533067,0.0439572922712,17.7207450152,5.9471709253,10.0178391887,0.18187378754,8.7659221829,0.0,-0.0341279445892,0.0348296073649,5.02035811156,-0.333877482524,-0.143169031633,0.0,0.102189134591,0.286837710938,93.5468114238,17.4400974196,17.5501285102,2
2019-01-11 16:08:18.800,-0.259485123492,0.862125518332,-0.155736638647,17.0298207198,-0.262938008393,-6.06496043343,heavy,B,30,1,0,0,0,0,0,-0.2994602399,-0.176444752866,-0.0364246550847,0.91369953447,18.0794821608,-0.23802249442,1.02581077532,-0.130691047132,0.567361198828,-4.55702811676,-4.88246350355,1.06268021465,16.7129018638,0.0201057165709,0.128124338862,0.0403806663167,15.5146807475,3.01125347351,8.39597494387,0.119864054282,5.22231441646,0.0,-0.00760088527911,0.00551469722841,5.31340107324,-0.136112669092,-0.0104881770268,0.0,-0.0909100366504,0.0986801878661,83.564509319,-6.0361340789,-9.37380239165,2
2019-01-11 16:08:19.200,-0.256760140294,0.989142821202,-0.191858552681,-13.3363309126,-2.38580927005,21.8906516082,heavy,B,30,1,0,0,0,0,0,-0.343434632999,-0.192527280877,-0.0231977305392,1.03977833917,25.7439397901,-0.256113308811,0.980376344296,-0.145602618044,3.76529347432,-2.72928950793,0.365031308432,1.02568878791,18.0496997071,0.0143872575445,0.113979646,0.050625744299,12.8758977154,3.01808183986,15.6693932626,0.103098807257,6.35511611364,0.0,0.0226209697741,0.0266900159637,5.12844393953,0.305439825878,0.0975320678029,0.0,-0.108872313453,0.17313905325,90.2484985357,3.30501152826,-18.0853024699,2
2019-01-11 16:08:19.600,-0.089122729712,0.870217943872,-0.091350242603,-11.7459295001,-2.59835886855,15.9284260997,heavy,B,30,1,0,0,0,0,0,-0.286717303471,-0.109574534858,0.0246227470596,0.879526575842,19.960788728,-0.21273388434,0.917560620056,-0.156772464861,-4.80448225751,-1.83932047363,13.0080451756,0.957831661394,20.7883967687,0.0786116969234,0.0565733158949,0.0416439587716,14.2996632803,1.74226224543,11.5783811123,0.0632550176453,6.780279688,0.0,-0.00322144518775,0.00983249365599,4.78915830697,-0.160370282976,0.0500399656649,0.0,0.00711803984342,0.159752624029,103.941983843,-16.3112041478,9.53891762816,2
2019-01-11 16:08:20.000,-0.041232166417,0.948456968096,-0.0438954528055,4.77713995886,-0.10327621602,1.8519397364,heavy,B,30,1,0,0,0,0,0,-0.307949383497,-0.0714228584552,0.0410231866112,0.95036704628,5.12458905187,-0.121411099963,0.926295066315,-0.105172835529,-7.9440570866,-1.86257781925,13.9549910116,0.944765927076,17.5505655407,0.0947887218712,0.0578902572767,0.0648629494374,9.33530686347,1.70769495335,8.85822958548,0.074804596761,10.4953911673,0.0,0.0122978488076,0.0168154181858,4.72382963538,0.23100580711,0.00652522313668,0.0,0.0635615346887,0.146517540446,87.7528277036,13.4482192226,7.03521640078,2
2019-01-11 16:08:20.400,-0.0491477866739,0.991738083423,-0.0716197409572,0.0172552328434,-3.61322207483,1.07660713809,heavy,B,30,1,0,0,0,0,0,-0.323979845701,-0.0875403052893,0.0454552704342,0.995534689672,3.77024593825,-0.0547355660589,0.936569460792,-0.0636856426676,-0.930880758499,-1.74103382273,5.35097401949,0.940714284826,8.27564283919,0.0201456229837,0.0693679730938,0.0191654660442,6.56505176882,1.55427687889,6.70690962756,0.0683638611712,6.749356524,0.0,-0.00926557907057,0.00700530856902,4.70357142413,-0.137282688699,-0.0156865837603,0.0,0.150288318815,0.63739594405,41.378214196,15.9896711485,13.2231935736,2
2019-01-11 16:08:20.800,-0.0368298208474,0.963009755658,-0.0497337922253,2.1094542896,-2.21285882204,-0.0533071284554,heavy,B,30,1,0,0,0,0,0,-0.312673733674,-0.0736213323199,0.0448970757697,0.964996204804,3.05767611367,-0.0435677633952,0.974120432331,-0.0576396085481,2.05543849529,-2.23830754064,0.866817255141,0.976855683252,3.94992669988,0.00802220464782,0.0271257183116,0.0110213123779,2.24553867778,1.33027644265,0.928134864156,0.0278695401121,0.808633282514,0.0,-0.00597072061622,0.00117643746999,4.88427841626,-0.0173741000304,-0.0488474924011,0.0,0.0474079853859,0.0679988787532,19.7496334994,1.57126665852,1.36538922146,2
